"V1" "V2" "V3" "V4" "V5" "V6" "extr" "extr" "extr" "extr"
"2013/11/30 14:58'37" 41608.62404 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:58'47" 41608.62416 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:58'57" 41608.62427 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:59'07" 41608.62439 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:59'17" 41608.6245 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:59'27" 41608.62462 25.7 15 1003 "" "" "" ""
"2013/11/30 14:59'37" 41608.62473 25.7 15 1003 "" "" "" ""
"2013/11/30 14:59'47" 41608.62485 25.7 15 1003 "" "" "" ""
"2013/11/30 14:59'57" 41608.62497 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:00'07" 41608.62508 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:00'17" 41608.6252 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:00'27" 41608.62531 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:00'37" 41608.62543 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:00'47" 41608.62554 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:00'57" 41608.62566 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:01'07" 41608.62578 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:01'17" 41608.62589 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:01'27" 41608.62601 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:01'37" 41608.62612 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:01'47" 41608.62624 25.7 15 1002.9 "" "" "" ""
"2013/11/30 15:01'57" 41608.62635 25.7 15 1003 "" "" "" ""
"2013/11/30 15:02'07" 41608.62647 25.7 15 1003 "" "" "" ""
"2013/11/30 15:02'17" 41608.62659 25.7 15 1003 "" "" "" ""
"2013/11/30 15:02'27" 41608.6267 25.6 15 1003 "" "" "" ""
"2013/11/30 15:02'37" 41608.62682 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:02'47" 41608.62693 25.6 14 1002.9 "" "" "" ""
"2013/11/30 15:02'57" 41608.62705 25.6 14 1002.9 "" "" "" ""
"2013/11/30 15:03'07" 41608.62716 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:03'17" 41608.62728 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:03'27" 41608.6274 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:03'37" 41608.62751 25.6 15 1003 "" "" "" ""
"2013/11/30 15:03'47" 41608.62763 25.6 15 1003 "" "" "" ""
"2013/11/30 15:03'57" 41608.62774 25.6 15 1003 "" "" "" ""
"2013/11/30 15:04'07" 41608.62786 25.6 15 1003 "" "" "" ""
"2013/11/30 15:04'17" 41608.62797 25.6 15 1003 "" "" "" ""
"2013/11/30 15:04'27" 41608.62809 25.6 15 1003 "" "" "" ""
"2013/11/30 15:04'37" 41608.62821 25.6 15 1003 "" "" "" ""
"2013/11/30 15:04'47" 41608.62832 25.6 14 1003 "" "" "" ""
"2013/11/30 15:04'57" 41608.62844 25.6 15 1003 "" "" "" ""
"2013/11/30 15:05'07" 41608.62855 25.6 15 1003 "" "" "" ""
"2013/11/30 15:05'17" 41608.62867 25.6 15 1003 "" "" "" ""
"2013/11/30 15:05'27" 41608.62878 25.6 16 1003 "" "" "" ""
"2013/11/30 15:05'37" 41608.6289 25.6 15 1003 "" "" "" ""
"2013/11/30 15:05'47" 41608.62902 25.6 15 1003 "" "" "" ""
"2013/11/30 15:05'57" 41608.62913 25.6 15 1003 "" "" "" ""
"2013/11/30 15:06'07" 41608.62925 25.6 15 1003 "" "" "" ""
"2013/11/30 15:06'17" 41608.62936 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:06'27" 41608.62948 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:06'37" 41608.62959 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:06'47" 41608.62971 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:06'57" 41608.62983 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:07'07" 41608.62994 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:07'17" 41608.63006 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:07'27" 41608.63017 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:07'37" 41608.63029 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:07'47" 41608.63041 25.6 15 1002.9 "" "" "" ""
"2013/11/30 15:07'57" 41608.63052 25.6 15 1003 "" "" "" ""
"2013/11/30 15:08'07" 41608.63064 25.6 15 1003 "" "" "" ""
"2013/11/30 15:08'17" 41608.63075 25.6 14 1002.9 "" "" "" ""
"2013/11/30 15:08'27" 41608.63087 25.6 15 1003 "" "" "" ""
"2013/11/30 15:08'37" 41608.63098 25.6 15 1003 "" "" "" ""
"2013/11/30 15:08'47" 41608.6311 25.6 15 1003.1 "" "" "" ""
"2013/11/30 15:08'57" 41608.63122 25.6 14 1003.1 "" "" "" ""
"2013/11/30 15:09'07" 41608.63133 25.5 15 1003 "" "" "" ""
"2013/11/30 15:09'17" 41608.63145 25.5 15 1003 "" "" "" ""
"2013/11/30 15:09'27" 41608.63156 25.5 15 1003 "" "" "" ""
"2013/11/30 15:09'37" 41608.63168 25.5 15 1003 "" "" "" ""
"2013/11/30 15:09'47" 41608.63179 25.5 15 1003 "" "" "" ""
"2013/11/30 15:09'57" 41608.63191 25.5 15 1003 "" "" "" ""
"2013/11/30 15:10'07" 41608.63203 25.5 15 1003 "" "" "" ""
"2013/11/30 15:10'17" 41608.63214 25.5 14 1003.1 "" "" "" ""
"2013/11/30 15:10'27" 41608.63226 25.5 15 1003.1 "" "" "" ""
"2013/11/30 15:10'37" 41608.63237 25.5 14 1003 "" "" "" ""
"2013/11/30 15:10'47" 41608.63249 25.5 15 1003 "" "" "" ""
"2013/11/30 15:10'57" 41608.6326 25.5 15 1003 "" "" "" ""
"2013/11/30 15:11'07" 41608.63272 25.5 15 1003 "" "" "" ""
"2013/11/30 15:11'17" 41608.63284 25.5 15 1003 "" "" "" ""
"2013/11/30 15:11'27" 41608.63295 25.4 15 1003 "" "" "" ""
"2013/11/30 15:11'37" 41608.63307 25.4 15 1003.1 "" "" "" ""
"2013/11/30 15:11'47" 41608.63318 25.4 15 1003.1 "" "" "" ""
"2013/11/30 15:11'57" 41608.6333 25.4 15 1003 "" "" "" ""
"2013/11/30 15:12'07" 41608.63341 25.4 15 1003 "" "" "" ""
"2013/11/30 15:12'17" 41608.63353 25.4 15 1003 "" "" "" ""
"2013/11/30 15:12'27" 41608.63365 25.4 15 1003 "" "" "" ""
"2013/11/30 15:12'37" 41608.63376 25.4 15 1003 "" "" "" ""
"2013/11/30 15:12'47" 41608.63388 25.4 14 1003 "" "" "" ""
"2013/11/30 15:12'57" 41608.63399 25.4 15 1003 "" "" "" ""
"2013/11/30 15:13'07" 41608.63411 25.4 15 1003 "" "" "" ""
"2013/11/30 15:13'17" 41608.63422 25.3 14 1003 "" "" "" ""
"2013/11/30 15:13'27" 41608.63434 25.3 15 1003 "" "" "" ""
"2013/11/30 15:13'37" 41608.63446 25.3 15 1003 "" "" "" ""
"2013/11/30 15:13'47" 41608.63457 25.2 15 1003 "" "" "" ""
"2013/11/30 15:13'57" 41608.63469 25.2 16 1003 "" "" "" ""
"2013/11/30 15:14'07" 41608.6348 25.2 16 1003 "" "" "" ""
"2013/11/30 15:14'17" 41608.63492 25.2 15 1003 "" "" "" ""
"2013/11/30 15:14'27" 41608.63503 25.2 16 1003 "" "" "" ""
"2013/11/30 15:14'37" 41608.63515 25.2 16 1003.1 "" "" "" ""
"2013/11/30 15:14'47" 41608.63527 25.2 15 1003.1 "" "" "" ""
"2013/11/30 15:14'57" 41608.63538 25.2 16 1003.1 "" "" "" ""
"2013/11/30 15:15'07" 41608.6355 25.1 15 1003.1 "" "" "" ""
"2013/11/30 15:15'17" 41608.63561 25.1 15 1003.1 "" "" "" ""
"2013/11/30 15:15'27" 41608.63573 25.1 15 1003.1 "" "" "" ""
"2013/11/30 15:15'37" 41608.63584 25.1 15 1003 "" "" "" ""
"2013/11/30 15:15'47" 41608.63596 25.1 15 1003 "" "" "" ""
"2013/11/30 15:15'57" 41608.63608 25.1 16 1003 "" "" "" ""
"2013/11/30 15:16'07" 41608.63619 25.1 15 1003 "" "" "" ""
"2013/11/30 15:16'17" 41608.63631 25.2 15 1003.1 "" "" "" ""
"2013/11/30 15:16'27" 41608.63642 25.2 16 1003.1 "" "" "" ""
"2013/11/30 15:16'37" 41608.63654 25.2 16 1003.1 "" "" "" ""
"2013/11/30 15:16'47" 41608.63666 25.2 16 1003.1 "" "" "" ""
"2013/11/30 15:16'57" 41608.63677 25.3 15 1003.1 "" "" "" ""
"2013/11/30 15:17'07" 41608.63689 25.3 16 1003.1 "" "" "" ""
"2013/11/30 15:17'17" 41608.637 25.3 16 1003.1 "" "" "" ""
"2013/11/30 15:17'27" 41608.63712 25.3 16 1003.1 "" "" "" ""
"2013/11/30 15:17'37" 41608.63723 25.4 16 1003.1 "" "" "" ""
"2013/11/30 15:17'47" 41608.63735 25.4 15 1003.1 "" "" "" ""
"2013/11/30 15:17'57" 41608.63747 25.4 15 1003.1 "" "" "" ""
"2013/11/30 15:18'07" 41608.63758 25.5 15 1003.1 "" "" "" ""
"2013/11/30 15:18'17" 41608.6377 25.5 16 1003.1 "" "" "" ""
"2013/11/30 15:18'27" 41608.63781 25.5 16 1003.2 "" "" "" ""
"2013/11/30 15:18'37" 41608.63793 25.5 16 1003.1 "" "" "" ""
"2013/11/30 15:18'47" 41608.63804 25.6 16 1003.1 "" "" "" ""
"2013/11/30 15:18'57" 41608.63816 25.6 16 1003.1 "" "" "" ""
"2013/11/30 15:19'07" 41608.63828 25.6 15 1003.1 "" "" "" ""
"2013/11/30 15:19'17" 41608.63839 25.6 15 1003.1 "" "" "" ""
"2013/11/30 15:19'27" 41608.63851 25.7 16 1003.1 "" "" "" ""
"2013/11/30 15:19'37" 41608.63862 25.7 15 1003.1 "" "" "" ""
"2013/11/30 15:19'47" 41608.63874 25.7 16 1003.1 "" "" "" ""
"2013/11/30 15:19'57" 41608.63885 25.7 15 1003.1 "" "" "" ""
"2013/11/30 15:20'07" 41608.63897 25.7 16 1003.1 "" "" "" ""
"2013/11/30 15:20'17" 41608.63909 25.8 16 1003.1 "" "" "" ""
"2013/11/30 15:20'27" 41608.6392 25.8 16 1003.1 "" "" "" ""
"2013/11/30 15:20'37" 41608.63932 25.8 16 1003.1 "" "" "" ""
"2013/11/30 15:20'47" 41608.63943 25.8 16 1003.2 "" "" "" ""
"2013/11/30 15:20'57" 41608.63955 25.9 15 1003.2 "" "" "" ""
"2013/11/30 15:21'07" 41608.63966 25.9 15 1003.1 "" "" "" ""
"2013/11/30 15:21'17" 41608.63978 25.9 15 1003.1 "" "" "" ""
"2013/11/30 15:21'27" 41608.6399 26 15 1003.1 "" "" "" ""
"2013/11/30 15:21'37" 41608.64001 26 16 1003.1 "" "" "" ""
"2013/11/30 15:21'47" 41608.64013 26 15 1003.1 "" "" "" ""
"2013/11/30 15:21'57" 41608.64024 26 15 1003.1 "" "" "" ""
"2013/11/30 15:22'07" 41608.64036 26.1 15 1003.1 "" "" "" ""
"2013/11/30 15:22'17" 41608.64047 26.1 15 1003.1 "" "" "" ""
"2013/11/30 15:22'27" 41608.64059 26.1 15 1003.1 "" "" "" ""
"2013/11/30 15:22'37" 41608.64071 26.1 15 1003.2 "" "" "" ""
"2013/11/30 15:22'47" 41608.64082 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:22'57" 41608.64094 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:23'07" 41608.64105 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:23'17" 41608.64117 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:23'27" 41608.64128 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:23'37" 41608.6414 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:23'47" 41608.64152 26.2 13 1003.2 "" "" "" ""
"2013/11/30 15:23'57" 41608.64163 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:24'07" 41608.64175 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:24'17" 41608.64186 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:24'27" 41608.64198 26.2 14 1003.2 "" "" "" ""
"2013/11/30 15:24'37" 41608.64209 26.2 13 1003.2 "" "" "" ""
"2013/11/30 15:24'47" 41608.64221 26.2 14 1003.1 "" "" "" ""
"2013/11/30 15:24'57" 41608.64233 26.2 13 1003.1 "" "" "" ""
"2013/11/30 15:25'07" 41608.64244 26.2 14 1003.1 "" "" "" ""
"2013/11/30 15:25'17" 41608.64256 26.2 13 1003.1 "" "" "" ""
"2013/11/30 15:25'27" 41608.64267 26.1 14 1003.1 "" "" "" ""
"2013/11/30 15:25'37" 41608.64279 26.1 14 1003.2 "" "" "" ""
"2013/11/30 15:25'47" 41608.64291 26.1 14 1003.2 "" "" "" ""
"2013/11/30 15:25'57" 41608.64302 26.1 14 1003.2 "" "" "" ""
"2013/11/30 15:26'07" 41608.64314 26.1 14 1003.2 "" "" "" ""
"2013/11/30 15:26'17" 41608.64325 26.1 15 1003.1 "" "" "" ""
"2013/11/30 15:26'27" 41608.64337 26.1 14 1003.1 "" "" "" ""
"2013/11/30 15:26'37" 41608.64348 26 15 1003.1 "" "" "" ""
"2013/11/30 15:26'47" 41608.6436 26 14 1003.1 "" "" "" ""
"2013/11/30 15:26'57" 41608.64372 26 14 1003.2 "" "" "" ""
"2013/11/30 15:27'07" 41608.64383 26 14 1003.2 "" "" "" ""
"2013/11/30 15:27'17" 41608.64395 26 15 1003.2 "" "" "" ""
"2013/11/30 15:27'27" 41608.64406 26 14 1003.2 "" "" "" ""
"2013/11/30 15:27'37" 41608.64418 25.9 15 1003.2 "" "" "" ""
"2013/11/30 15:27'47" 41608.64429 25.9 14 1003.2 "" "" "" ""
"2013/11/30 15:27'57" 41608.64441 25.9 14 1003.2 "" "" "" ""
"2013/11/30 15:28'07" 41608.64453 25.9 14 1003.2 "" "" "" ""
"2013/11/30 15:28'17" 41608.64464 25.9 14 1003.2 "" "" "" ""
"2013/11/30 15:28'27" 41608.64476 25.9 14 1003.3 "" "" "" ""
"2013/11/30 15:28'37" 41608.64487 25.9 14 1003.2 "" "" "" ""
"2013/11/30 15:28'47" 41608.64499 25.9 14 1003.2 "" "" "" ""
"2013/11/30 15:28'57" 41608.6451 25.9 15 1003.3 "" "" "" ""
"2013/11/30 15:29'07" 41608.64522 25.8 15 1003.2 "" "" "" ""
"2013/11/30 15:29'17" 41608.64534 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:29'27" 41608.64545 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:29'37" 41608.64557 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:29'47" 41608.64568 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:29'57" 41608.6458 25.8 14 1003.3 "" "" "" ""
"2013/11/30 15:30'07" 41608.64591 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:30'17" 41608.64603 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:30'27" 41608.64615 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:30'37" 41608.64626 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:30'47" 41608.64638 25.8 14 1003.3 "" "" "" ""
"2013/11/30 15:30'57" 41608.64649 25.8 14 1003.3 "" "" "" ""
"2013/11/30 15:31'07" 41608.64661 25.8 14 1003.3 "" "" "" ""
"2013/11/30 15:31'17" 41608.64672 25.8 14 1003.3 "" "" "" ""
"2013/11/30 15:31'27" 41608.64684 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:31'37" 41608.64696 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:31'47" 41608.64707 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:31'57" 41608.64719 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:32'07" 41608.6473 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:32'17" 41608.64742 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:32'27" 41608.64753 25.8 15 1003.3 "" "" "" ""
"2013/11/30 15:32'37" 41608.64765 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:32'47" 41608.64777 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:32'57" 41608.64788 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:33'07" 41608.648 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:33'17" 41608.64811 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:33'27" 41608.64823 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:33'37" 41608.64834 25.7 15 1003.3 "" "" "" ""
"2013/11/30 15:33'47" 41608.64846 25.7 14 1003.3 "" "" "" ""
"2013/11/30 15:33'57" 41608.64858 25.7 15 1003.3 "" "" "" ""
"2013/11/30 15:34'07" 41608.64869 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:34'17" 41608.64881 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:34'27" 41608.64892 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:34'37" 41608.64904 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:34'47" 41608.64916 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:34'57" 41608.64927 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:35'07" 41608.64939 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:35'17" 41608.6495 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:35'27" 41608.64962 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:35'37" 41608.64973 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:35'47" 41608.64985 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:35'57" 41608.64997 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:36'07" 41608.65008 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:36'17" 41608.6502 25.7 14 1003.5 "" "" "" ""
"2013/11/30 15:36'27" 41608.65031 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:36'37" 41608.65043 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:36'47" 41608.65054 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:36'57" 41608.65066 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:37'07" 41608.65078 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:37'17" 41608.65089 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:37'27" 41608.65101 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:37'37" 41608.65112 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:37'47" 41608.65124 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:37'57" 41608.65135 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:38'07" 41608.65147 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:38'17" 41608.65159 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:38'27" 41608.6517 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:38'37" 41608.65182 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:38'47" 41608.65193 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:38'57" 41608.65205 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:39'07" 41608.65216 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:39'17" 41608.65228 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:39'27" 41608.6524 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:39'37" 41608.65251 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:39'47" 41608.65263 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:39'57" 41608.65274 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:40'07" 41608.65286 25.8 14 1003.4 "" "" "" ""
"2013/11/30 15:40'17" 41608.65297 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:40'27" 41608.65309 25.7 14 1003.4 "" "" "" ""
"2013/11/30 15:40'37" 41608.65321 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:40'47" 41608.65332 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:40'57" 41608.65344 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:41'07" 41608.65355 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:41'17" 41608.65367 25.8 15 1003.4 "" "" "" ""
"2013/11/30 15:41'27" 41608.65378 25.8 15 1003.4 "" "" "" ""
"2013/11/30 15:41'37" 41608.6539 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:41'47" 41608.65402 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:41'57" 41608.65413 25.7 15 1003.4 "" "" "" ""
"2013/11/30 15:42'07" 41608.65425 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:42'17" 41608.65436 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:42'27" 41608.65448 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:42'37" 41608.65459 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:42'47" 41608.65471 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:42'57" 41608.65483 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:43'07" 41608.65494 25.7 15 1003.5 "" "" "" ""
"2013/11/30 15:43'17" 41608.65506 25.7 14 1003.5 "" "" "" ""
"2013/11/30 15:43'27" 41608.65517 25.7 14 1003.5 "" "" "" ""
"2013/11/30 15:43'37" 41608.65529 25.7 14 1003.5 "" "" "" ""
"2013/11/30 15:43'47" 41608.65541 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:43'57" 41608.65552 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:44'07" 41608.65564 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:44'17" 41608.65575 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:44'27" 41608.65587 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:44'37" 41608.65598 25.8 15 1003.6 "" "" "" ""
"2013/11/30 15:44'47" 41608.6561 25.8 15 1003.6 "" "" "" ""
"2013/11/30 15:44'57" 41608.65622 25.8 15 1003.6 "" "" "" ""
"2013/11/30 15:45'07" 41608.65633 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:45'17" 41608.65645 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:45'27" 41608.65656 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:45'37" 41608.65668 25.7 14 1003.6 "" "" "" ""
"2013/11/30 15:45'47" 41608.65679 25.7 15 1003.6 "" "" "" ""
"2013/11/30 15:45'57" 41608.65691 25.6 15 1003.6 "" "" "" ""
"2013/11/30 15:46'07" 41608.65703 25.6 15 1003.6 "" "" "" ""
"2013/11/30 15:46'17" 41608.65714 25.5 15 1003.6 "" "" "" ""
"2013/11/30 15:46'27" 41608.65726 25.5 15 1003.6 "" "" "" ""
"2013/11/30 15:46'37" 41608.65737 25.5 15 1003.6 "" "" "" ""
"2013/11/30 15:46'47" 41608.65749 25.5 14 1003.6 "" "" "" ""
"2013/11/30 15:46'57" 41608.6576 25.5 15 1003.6 "" "" "" ""
"2013/11/30 15:47'07" 41608.65772 25.5 14 1003.7 "" "" "" ""
"2013/11/30 15:47'17" 41608.65784 25.4 15 1003.7 "" "" "" ""
"2013/11/30 15:47'27" 41608.65795 25.4 15 1003.7 "" "" "" ""
"2013/11/30 15:47'37" 41608.65807 25.4 15 1003.7 "" "" "" ""
"2013/11/30 15:47'47" 41608.65818 25.4 15 1003.6 "" "" "" ""
"2013/11/30 15:47'57" 41608.6583 25.4 15 1003.6 "" "" "" ""
"2013/11/30 15:48'07" 41608.65841 25.3 15 1003.6 "" "" "" ""
"2013/11/30 15:48'17" 41608.65853 25.3 15 1003.6 "" "" "" ""
"2013/11/30 15:48'27" 41608.65865 25.3 15 1003.6 "" "" "" ""
"2013/11/30 15:48'37" 41608.65876 25.3 15 1003.6 "" "" "" ""
"2013/11/30 15:48'47" 41608.65888 25.3 15 1003.6 "" "" "" ""
"2013/11/30 15:48'57" 41608.65899 25.3 15 1003.7 "" "" "" ""
"2013/11/30 15:49'07" 41608.65911 25.3 15 1003.7 "" "" "" ""
"2013/11/30 15:49'17" 41608.65922 25.4 15 1003.7 "" "" "" ""
"2013/11/30 15:49'27" 41608.65934 25.4 15 1003.7 "" "" "" ""
"2013/11/30 15:49'37" 41608.65946 25.4 15 1003.6 "" "" "" ""
"2013/11/30 15:49'47" 41608.65957 25.5 16 1003.7 "" "" "" ""
"2013/11/30 15:49'57" 41608.65969 25.5 16 1003.7 "" "" "" ""
"2013/11/30 15:50'07" 41608.6598 25.5 16 1003.7 "" "" "" ""
"2013/11/30 15:50'17" 41608.65992 25.5 16 1003.7 "" "" "" ""
"2013/11/30 15:50'27" 41608.66003 25.6 15 1003.7 "" "" "" ""
"2013/11/30 15:50'37" 41608.66015 25.6 16 1003.7 "" "" "" ""
"2013/11/30 15:50'47" 41608.66027 25.6 16 1003.7 "" "" "" ""
"2013/11/30 15:50'57" 41608.66038 25.6 16 1003.7 "" "" "" ""
"2013/11/30 15:51'07" 41608.6605 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:51'17" 41608.66061 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:51'27" 41608.66073 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:51'37" 41608.66084 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:51'47" 41608.66096 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:51'57" 41608.66108 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:52'07" 41608.66119 25.7 16 1003.7 "" "" "" ""
"2013/11/30 15:52'17" 41608.66131 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:52'27" 41608.66142 25.8 15 1003.7 "" "" "" ""
"2013/11/30 15:52'37" 41608.66154 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:52'47" 41608.66166 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:52'57" 41608.66177 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:53'07" 41608.66189 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:53'17" 41608.662 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:53'27" 41608.66212 25.8 16 1003.7 "" "" "" ""
"2013/11/30 15:53'37" 41608.66223 25.9 16 1003.7 "" "" "" ""
"2013/11/30 15:53'47" 41608.66235 25.9 16 1003.7 "" "" "" ""
"2013/11/30 15:53'57" 41608.66247 25.9 16 1003.7 "" "" "" ""
"2013/11/30 15:54'07" 41608.66258 26 15 1003.7 "" "" "" ""
"2013/11/30 15:54'17" 41608.6627 26 16 1003.7 "" "" "" ""
"2013/11/30 15:54'27" 41608.66281 26 16 1003.8 "" "" "" ""
"2013/11/30 15:54'37" 41608.66293 26 16 1003.8 "" "" "" ""
"2013/11/30 15:54'47" 41608.66304 26 16 1003.8 "" "" "" ""
"2013/11/30 15:54'57" 41608.66316 26 15 1003.8 "" "" "" ""
"2013/11/30 15:55'07" 41608.66328 26 16 1003.7 "" "" "" ""
"2013/11/30 15:55'17" 41608.66339 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:55'27" 41608.66351 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:55'37" 41608.66362 26.1 15 1003.7 "" "" "" ""
"2013/11/30 15:55'47" 41608.66374 26.1 15 1003.7 "" "" "" ""
