"< Measurement Data Text Output >"
""
"Date/Time"	"@date()"	"ch.1"	"ch.2"	"ch.3"	"ch.4"	"ch.5"	"ch.6"	"ch.7"	"ch.8"
""	""	"ßC"	"%RH"	"hPa"	""	""	""	""	""
"2014/07/16 18:39'55"	"41836.7777199074"	"  22.2000"	"  54.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:40'15"	"41836.7779513889"	"  22.2000"	"  54.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:40'35"	"41836.7781828704"	"  22.3000"	"  55.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:40'55"	"41836.7784143519"	"  22.4000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:41'15"	"41836.7786458333"	"  22.5000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:41'35"	"41836.7788773148"	"  22.6000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:41'55"	"41836.7791087963"	"  22.6000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:42'15"	"41836.7793402778"	"  22.7000"	"  58.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:42'35"	"41836.7795717593"	"  22.8000"	"  58.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:42'55"	"41836.7798032407"	"  22.8000"	"  59.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:43'15"	"41836.7800347222"	"  22.9000"	"  59.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:43'35"	"41836.7802662037"	"  23.0000"	"  59.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:43'55"	"41836.7804976852"	"  23.0000"	"  60.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:44'15"	"41836.7807291667"	"  23.1000"	"  60.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:44'35"	"41836.7809606481"	"  23.2000"	"  60.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:44'55"	"41836.7811921296"	"  23.2000"	"  61.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:45'15"	"41836.7814236111"	"  23.2000"	"  61.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:45'35"	"41836.7816550926"	"  23.3000"	"  61.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:45'55"	"41836.7818865741"	"  23.3000"	"  61.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:46'15"	"41836.7821180556"	"  23.3000"	"  62.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:46'35"	"41836.7823495370"	"  23.4000"	"  62.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:46'55"	"41836.7825810185"	"  23.4000"	"  62.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:47'15"	"41836.7828125000"	"  23.5000"	"  62.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:47'35"	"41836.7830439815"	"  23.5000"	"  63.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 18:47'55"	"41836.7832754630"	"  23.5000"	"  63.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:48'15"	"41836.7835069444"	"  23.6000"	"  63.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:48'35"	"41836.7837384259"	"  23.6000"	"  63.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:48'55"	"41836.7839699074"	"  23.7000"	"  63.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:49'15"	"41836.7842013889"	"  23.7000"	"  63.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:49'35"	"41836.7844328704"	"  23.7000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:49'55"	"41836.7846643519"	"  23.8000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:50'15"	"41836.7848958333"	"  23.8000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:50'35"	"41836.7851273148"	"  23.8000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:50'55"	"41836.7853587963"	"  23.9000"	"  64.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:51'15"	"41836.7855902778"	"  23.9000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:51'35"	"41836.7858217593"	"  23.9000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:51'55"	"41836.7860532407"	"  23.9000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:52'15"	"41836.7862847222"	"  23.9000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:52'35"	"41836.7865162037"	"  24.0000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:52'55"	"41836.7867476852"	"  24.0000"	"  65.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:53'15"	"41836.7869791667"	"  24.0000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:53'35"	"41836.7872106481"	"  24.0000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:53'55"	"41836.7874421296"	"  24.1000"	"  65.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:54'15"	"41836.7876736111"	"  24.1000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:54'35"	"41836.7879050926"	"  24.1000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:54'55"	"41836.7881365741"	"  24.1000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:55'15"	"41836.7883680556"	"  24.2000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:55'35"	"41836.7885995370"	"  24.2000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:55'55"	"41836.7888310185"	"  24.2000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:56'15"	"41836.7890625000"	"  24.2000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:56'35"	"41836.7892939815"	"  24.3000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:56'55"	"41836.7895254630"	"  24.3000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:57'15"	"41836.7897569444"	"  24.3000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:57'35"	"41836.7899884259"	"  24.3000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:57'55"	"41836.7902199074"	"  24.3000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:58'15"	"41836.7904513889"	"  24.3000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:58'35"	"41836.7906828704"	"  24.3000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:58'55"	"41836.7909143519"	"  24.4000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:59'15"	"41836.7911458333"	"  24.4000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 18:59'35"	"41836.7913773148"	"  24.4000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 18:59'55"	"41836.7916087963"	"  24.4000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:00'15"	"41836.7918402778"	"  24.4000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:00'35"	"41836.7920717593"	"  24.5000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:00'55"	"41836.7923032407"	"  24.5000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:01'15"	"41836.7925347222"	"  24.5000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:01'35"	"41836.7927662037"	"  24.5000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:01'55"	"41836.7929976852"	"  24.5000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:02'15"	"41836.7932291667"	"  24.6000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:02'35"	"41836.7934606481"	"  24.6000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:02'55"	"41836.7936921296"	"  24.6000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:03'15"	"41836.7939236111"	"  24.6000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:03'35"	"41836.7941550926"	"  24.6000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:03'55"	"41836.7943865741"	"  24.6000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:04'15"	"41836.7946180556"	"  24.7000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:04'35"	"41836.7948495370"	"  24.7000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:04'55"	"41836.7950810185"	"  24.7000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:05'15"	"41836.7953125000"	"  24.7000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:05'35"	"41836.7955439815"	"  24.7000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:05'55"	"41836.7957754630"	"  24.7000"	"  68.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:06'15"	"41836.7960069444"	"  24.6000"	"  68.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:06'35"	"41836.7962384259"	"  24.6000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:06'55"	"41836.7964699074"	"  24.6000"	"  67.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:07'15"	"41836.7967013889"	"  24.6000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:07'35"	"41836.7969328704"	"  24.6000"	"  67.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:07'55"	"41836.7971643519"	"  24.6000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:08'15"	"41836.7973958333"	"  24.5000"	"  66.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:08'35"	"41836.7976273148"	"  24.5000"	"  65.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:08'55"	"41836.7978587963"	"  24.5000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:09'15"	"41836.7980902778"	"  24.4000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:09'35"	"41836.7983217593"	"  24.4000"	"  65.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:09'55"	"41836.7985532407"	"  24.4000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:10'15"	"41836.7987847222"	"  24.3000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:10'35"	"41836.7990162037"	"  24.3000"	"  64.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:10'55"	"41836.7992476852"	"  24.2000"	"  64.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:11'15"	"41836.7994791667"	"  24.2000"	"  63.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:11'35"	"41836.7997106481"	"  24.2000"	"  63.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:11'55"	"41836.7999421296"	"  24.1000"	"  63.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:12'15"	"41836.8001736111"	"  24.0000"	"  63.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:12'35"	"41836.8004050926"	"  24.0000"	"  63.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:12'55"	"41836.8006365741"	"  24.0000"	"  62.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:13'15"	"41836.8008680556"	"  23.9000"	"  62.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:13'35"	"41836.8010995370"	"  23.9000"	"  62.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:13'55"	"41836.8013310185"	"  23.9000"	"  62.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:14'15"	"41836.8015625000"	"  23.8000"	"  62.0000"	"  997.1000"	""	""	""	""	""	
"2014/07/16 19:14'35"	"41836.8017939815"	"  23.8000"	"  62.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:14'55"	"41836.8020254630"	"  23.7000"	"  62.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:15'15"	"41836.8022569444"	"  23.7000"	"  61.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:15'35"	"41836.8024884259"	"  23.7000"	"  61.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:15'55"	"41836.8027199074"	"  23.7000"	"  60.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:16'15"	"41836.8029513889"	"  23.6000"	"  60.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:16'35"	"41836.8031828704"	"  23.5000"	"  60.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:16'55"	"41836.8034143519"	"  23.5000"	"  60.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:17'15"	"41836.8036458333"	"  23.4000"	"  59.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:17'35"	"41836.8038773148"	"  23.3000"	"  59.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:17'55"	"41836.8041087963"	"  23.3000"	"  59.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:18'15"	"41836.8043402778"	"  23.2000"	"  59.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:18'35"	"41836.8045717593"	"  23.2000"	"  59.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:18'55"	"41836.8048032407"	"  23.1000"	"  59.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:19'15"	"41836.8050347222"	"  23.0000"	"  59.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:19'35"	"41836.8052662037"	"  23.0000"	"  58.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:19'55"	"41836.8054976852"	"  23.0000"	"  58.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:20'15"	"41836.8057291667"	"  22.9000"	"  58.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:20'35"	"41836.8059606481"	"  22.9000"	"  58.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:20'55"	"41836.8061921296"	"  22.8000"	"  58.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:21'15"	"41836.8064236111"	"  22.8000"	"  58.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:21'35"	"41836.8066550926"	"  22.8000"	"  58.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:21'55"	"41836.8068865741"	"  22.8000"	"  58.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:22'15"	"41836.8071180556"	"  22.7000"	"  58.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:22'35"	"41836.8073495370"	"  22.7000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:22'55"	"41836.8075810185"	"  22.7000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:23'15"	"41836.8078125000"	"  22.7000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:23'35"	"41836.8080439815"	"  22.6000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:23'55"	"41836.8082754630"	"  22.6000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:24'15"	"41836.8085069444"	"  22.6000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:24'35"	"41836.8087384259"	"  22.6000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:24'55"	"41836.8089699074"	"  22.5000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:25'15"	"41836.8092013889"	"  22.5000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:25'35"	"41836.8094328704"	"  22.5000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:25'55"	"41836.8096643519"	"  22.5000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:26'15"	"41836.8098958333"	"  22.4000"	"  57.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:26'35"	"41836.8101273148"	"  22.4000"	"  57.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:26'55"	"41836.8103587963"	"  22.4000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:27'15"	"41836.8105902778"	"  22.4000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:27'35"	"41836.8108217593"	"  22.4000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:27'55"	"41836.8110532407"	"  22.4000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:28'15"	"41836.8112847222"	"  22.4000"	"  56.0000"	"  997.2000"	""	""	""	""	""	
"2014/07/16 19:28'35"	"41836.8115162037"	"  22.3000"	"  56.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:28'55"	"41836.8117476852"	"  22.3000"	"  56.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:29'15"	"41836.8119791667"	"  22.3000"	"  56.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:29'35"	"41836.8122106481"	"  22.3000"	"  56.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:29'55"	"41836.8124421296"	"  22.3000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:30'15"	"41836.8126736111"	"  22.3000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:30'35"	"41836.8129050926"	"  22.2000"	"  55.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:30'55"	"41836.8131365741"	"  22.2000"	"  55.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:31'15"	"41836.8133680556"	"  22.2000"	"  55.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:31'35"	"41836.8135995370"	"  22.1000"	"  55.0000"	"  997.3000"	""	""	""	""	""	
"2014/07/16 19:31'55"	"41836.8138310185"	"  22.1000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:32'15"	"41836.8140625000"	"  22.1000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:32'35"	"41836.8142939815"	"  22.1000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:32'55"	"41836.8145254630"	"  22.1000"	"  55.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:33'15"	"41836.8147569444"	"  22.0000"	"  55.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:33'35"	"41836.8149884259"	"  22.0000"	"  55.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:33'55"	"41836.8152199074"	"  22.0000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:34'15"	"41836.8154513889"	"  22.0000"	"  55.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:34'35"	"41836.8156828704"	"  22.1000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:34'55"	"41836.8159143519"	"  22.1000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:35'15"	"41836.8161458333"	"  22.1000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:35'35"	"41836.8163773148"	"  22.1000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:35'55"	"41836.8166087963"	"  22.1000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:36'15"	"41836.8168402778"	"  22.1000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:36'35"	"41836.8170717593"	"  22.1000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:36'55"	"41836.8173032407"	"  22.0000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:37'15"	"41836.8175347222"	"  22.0000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:37'35"	"41836.8177662037"	"  22.0000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:37'55"	"41836.8179976852"	"  22.0000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:38'15"	"41836.8182291667"	"  21.9000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:38'35"	"41836.8184606481"	"  21.9000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:38'55"	"41836.8186921296"	"  21.9000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:39'15"	"41836.8189236111"	"  21.9000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:39'35"	"41836.8191550926"	"  21.8000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:39'55"	"41836.8193865741"	"  21.8000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:40'15"	"41836.8196180556"	"  21.8000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:40'35"	"41836.8198495370"	"  21.8000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:40'55"	"41836.8200810185"	"  21.9000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:41'15"	"41836.8203125000"	"  21.9000"	"  54.0000"	"  997.4000"	""	""	""	""	""	
"2014/07/16 19:41'35"	"41836.8205439815"	"  21.9000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:41'55"	"41836.8207754630"	"  21.9000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:42'15"	"41836.8210069444"	"  21.9000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:42'35"	"41836.8212384259"	"  21.9000"	"  54.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:42'55"	"41836.8214699074"	"  22.0000"	"  55.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:43'15"	"41836.8217013889"	"  22.1000"	"  56.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:43'35"	"41836.8219328704"	"  22.2000"	"  57.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:43'55"	"41836.8221643519"	"  22.2000"	"  58.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:44'15"	"41836.8223958333"	"  22.3000"	"  59.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:44'35"	"41836.8226273148"	"  22.4000"	"  59.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:44'55"	"41836.8228587963"	"  22.5000"	"  60.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:45'15"	"41836.8230902778"	"  22.6000"	"  60.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:45'35"	"41836.8233217593"	"  22.7000"	"  60.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:45'55"	"41836.8235532407"	"  22.8000"	"  61.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:46'15"	"41836.8237847222"	"  22.8000"	"  62.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:46'35"	"41836.8240162037"	"  22.9000"	"  62.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:46'55"	"41836.8242476852"	"  23.0000"	"  62.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:47'15"	"41836.8244791667"	"  23.0000"	"  63.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:47'35"	"41836.8247106481"	"  23.1000"	"  63.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:47'55"	"41836.8249421296"	"  23.1000"	"  63.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:48'15"	"41836.8251736111"	"  23.2000"	"  63.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:48'35"	"41836.8254050926"	"  23.2000"	"  64.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:48'55"	"41836.8256365741"	"  23.3000"	"  64.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:49'15"	"41836.8258680556"	"  23.3000"	"  64.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:49'35"	"41836.8260995370"	"  23.4000"	"  64.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:49'55"	"41836.8263310185"	"  23.4000"	"  65.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:50'15"	"41836.8265625000"	"  23.5000"	"  65.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:50'35"	"41836.8267939815"	"  23.5000"	"  65.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:50'55"	"41836.8270254630"	"  23.6000"	"  65.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:51'15"	"41836.8272569444"	"  23.6000"	"  66.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:51'35"	"41836.8274884259"	"  23.6000"	"  66.0000"	"  997.5000"	""	""	""	""	""	
"2014/07/16 19:51'55"	"41836.8277199074"	"  23.7000"	"  66.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:52'15"	"41836.8279513889"	"  23.7000"	"  66.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:52'35"	"41836.8281828704"	"  23.7000"	"  66.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:52'55"	"41836.8284143519"	"  23.8000"	"  66.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:53'15"	"41836.8286458333"	"  23.8000"	"  67.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:53'35"	"41836.8288773148"	"  23.8000"	"  67.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:53'55"	"41836.8291087963"	"  23.9000"	"  67.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:54'15"	"41836.8293402778"	"  23.9000"	"  67.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:54'35"	"41836.8295717593"	"  23.9000"	"  68.0000"	"  997.6000"	""	""	""	""	""	
"2014/07/16 19:54'55"	"41836.8298032407"	"  23.9000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:55'15"	"41836.8300347222"	"  24.0000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:55'35"	"41836.8302662037"	"  24.0000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:55'55"	"41836.8304976852"	"  24.0000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:56'15"	"41836.8307291667"	"  24.1000"	"  67.0000"	"  997.7000"	""	""	""	""	""	
"2014/07/16 19:56'35"	"41836.8309606481"	"  24.1000"	"  68.0000"	"  997.7000"	""	""	""	""	""	
